word,trans
ዮባብን, yobabn
የጻፈው, yäṣafäw
ታፍሪም, tafrim
ለባሎቻችሁ, läbaločačhu
ከተማውን, kätämawn
ሕንጻዎች, ħnṣawoč
እየከተማቸው, 'yäkätämačäw
በመካከሉም, bämäkakälum
አማሌቅን, 'ämaleqn
ይረጩ, yräČu
ጥርስን, Trsn
በአቴና, bä'ätena
የነገርኋችሁ, yänägärḫʷačhu
ይፈረድበት, yfärädbät
የእንቅልፍ, yä'nqlf
እንዲገደል, 'ndigädäl
ሌዊም, lewim
የመንጋውም, yämängawm
ገድለህ, gädläh
ምሕረትህንና, mħräthnna
ምግብንም, mgbnm
የአሳብያ, yä'äsabya
በአደባባይዋም, bä'ädäbabaywam
በቀለጠ, bäqäläTä
ታበዩ, tabäyu
ይደረግላቸዋል, ydäräglačäwal
ልብሳችሁንም, lbsačhunm
ከሙቀት, kämuqät
አያችኋለሁ, 'äyačḫʷalähu
ይጠበቃል, yTäbäqal
መሠረቱ, mäśärätu
ብፅዕት, bṩʕt
ሸሽጋቸው, šäšgačäw
ያጽናናኛል, yaṣnanañal
ታዝናላችሁ, taznalačhu
ያዘዝኋቸውን, yazäzḫʷačäwn
ለሐዋርያት, läħäwaryat
ጋግር, gagr
እህሉንም, 'hlunm
ያበደረውን, yabädäräwn
ማደሪያን, madäriyan
የተነካው, yätänäkaw
የኢየሱስንም, yä'iyäsusnm
ለበረኞቹ, läbäräñoču
ሴሲንና, sesinna
እሾመዋለሁ, 'šomäwalähu
ተተንኵሎ, tätänkʷlo
የሶጣይ, yäsoTay
እያለቀሱና, 'yaläqäsuna
አናጢዎች, 'änaTiwoč
ተከለው, täkäläw
በምላሳቸው, bämlasačäw
በግምባርዋም, bägmbarwam
የሚንጠላጠሉት, yäminTälaTälut
ተለብጦ, täläbTo
ሲባዮ, sibayo
የማይቀበላት, yämayqäbälat
ወንጌላችን, wängelačn
አያችሁትን, 'äyačhutn
እንጠግባለን, 'nTägbalän
አስነሣላቸዋለሁ, 'äsnäśalačäwalähu
አታምኑኝም, 'ätamnuñm
ባቱኤልም, batu'elm
ጥሉ, Tlu
በጆሮአችን, bäǧoro'äčn
ከንቱነትን, käntunätn
ሲያመለክት, siyamäläkt
ታስራለችና, tasraläčna
ልቅሶዬ, lqsoye
የአብያሳፍ, yä'äbyasaf
ወልድም, wäldm
በለስን, bäläsn
ከእናቱም, kä'natum
ድንግዝግዝታ, dngzgzta
ተቀብለኸኛልና, täqäbläKäñalna
በቆሙት, bäqomut
ያደረግን, yadärägn
የገዛህ, yägäzah
ጠወለገ, Täwälägä
ባለጠጋውም, baläTägawm
ሉቃስ, luqas
ብትሰግዱላቸውም, btsägdulačäwm
አራቅሁ, 'äraqhu
አያሸንፈውም, 'äyašänfäwm
መስፍን, mäsfn
ጫፍዋ, Čafwa
ለሚችል, lämičl
ያማሩ, yamaru
አዋጁም, 'äwaǧum
ሕዝቡስ, ħzbus
ሪፋት, rifat
ዓሻን, ʕašan
በደሴቶች, bädäsetoč
ሲፈሩ, sifäru
በሰላምና, bäsälamna
ከነገሥታቱ, känägäśtatu
የቤርዜሊ, yäberzeli
የባልዳን, yäbaldan
ጠላች, Tälač
ሁከትን, hukätn
ከመሠረቱ, kämäśärätu
እየተደነቀ, 'yätädänäqä
በተወ, bätäwä
የተገደለው, yätägädäläw
አልመለስህልኝም, 'älmäläshlñm
እንድንገባ, 'ndngäba
ትዳርዋን, tdarwan
ነፍሶችንም, näfsočnm
በቆሙ, bäqomu
አለምን, 'älämn
ይጥላቸዋል, yTlačäwal
ኤዊያዊው, 'ewiyawiw
ከክርክር, käkrkr
ፍርምባውን, frmbawn
ይሠራልኝ, yśäralñ
ለበኵር, läbäkʷr
ከስቢ, käsbi
መደገፊያዎች, mädägäfiyawoč
ፈረሶችህ, färäsočh
በከበረው, bäkäbäräw
ቆፈሩ, qofäru
ምላሳቸው, mlasačäw
የዋህነት, yäwahnät
በሚቀመጥበት, bämiqämäTbät
እንጠፋለን, 'nTäfalän
ሔዋን, ħewan
በውጭውም, bäwČwm
ሸምግሎአል, šämglo'äl
ብታደርጉትም, btadärgutm
በደርብ, bädärb
በክብርህ, bäkbrh
ወሰደውና, wäsädäwna
ቀበረ, qäbärä
ከጻድቃን, käṣadqan
ጕንጭና, gʷnČna
የስሕተትን, yäsħtätn
በድግምት, bädgmt
ተራሮቹንም, täraročunm
የሚያስተምረው, yämiyastämräw
ተቈጣህ, täqʷäTah
በጠየቀህ, bäTäyäqäh
የአማርያ, yä'ämarya
ቢንዓን, binʕan
የሚያመካኙ, yämiyamäkañu
አዝንላቸዋለሁ, 'äznlačäwalähu
የቃልህ, yäqalh
በሚገባበት, bämigäbabät
የሚፈስ, yämifäs
ተከለከልሁ, täkäläkälhu
አልቀመጥም, 'älqämäTm
የአሱብ, yä'äsub
አጽናና, 'äṣnana
ከሕዝባቸው, käħzbačäw
ቈይቶ, qʷäyto
ሮጠው, roTäw
የተሠራው, yätäśäraw
የምታዩትንና, yämtayutnna
ዋጠችው, waTäčw
እረኛዬ, 'räñaye
ለበጐነት, läbägʷänät
ምከሩ, mkäru
አይገባችሁም, 'äygäbačhum
ይገድሉአቸውም, ygädlu'äčäwm
በህይወት, bähywät
ረጅሙን, räǧmun
የብንያምን, yäbnyamn
ያመጡላቸው, yamäTulačäw
ብታስር, btasr
ከጥርሱ, käTrsu
የሎድና, yälodna
የሚገኘውን, yämigäñäwn
ይሻለኝ, yšaläñ
የቤላ, yäbela
የማይቈጠሩትንና, yämayqʷäTärutnna
ከአንዲቱ, kä'änditu
ሳቀች, saqäč
ናዖድ, naʕod
የሌላው, yälelaw
በምሥጢር, bämśTir
እግዚአሔር, 'gzi'äħer
ይሞክር, ymokr
የዘራእያ, yäzära'ya
ዳግምም, dagmm
ብጫ, bČa
እንዲሆኑላችሁ, 'ndihonulačhu
ቢወድዱ, biwäddu
መታሰቢያም, mätasäbiyam
ቢናገሩ, binagäru
ድሆችንም, dhočnm
ተገናኙአቸው, tägänañu'äčäw
የተሰደዱ, yätäsädädu
ዕቃው, ʕqaw
ይቀራልን, yqäraln
ይከራከሩ, ykärakäru
እንደምታውቁ, 'ndämtawqu
እንድትቀበሉ, 'ndtqäbälu
የራፋስቂስንም, yärafasqisnm
መስለህ, mäsläh
ተኝቼ, täñče
መንፈሳችሁም, mänfäsačhum
ቆምሁ, qomhu
ይዞኛል, yzoñal
ኤሊሆዔናይ, 'elihoʕenay
ላሳስባችሁ, lasasbačhu
ሲያስነሣው, siyasnäśaw
በወገኖቻቸው, bäwägänočačäw
የለኝምን, yäläñmn
የአስቴርን, yä'ästern
ሊገልጥ, ligälT
እልከኞች, 'lkäñoč
የመጣች, yämäTač
በዓላትም, bäʕalatm
አንደበታቸው, 'ändäbätačäw
ዓለሙ, ʕalämu
ለቀቁአቸው, läqäqu'äčäw
የወርችን, yäwärčn
ሳይሰበር, saysäbär
የተመላ, yätämäla
ላመጣ, lamäTa
የእግዚአብሔርስ, yä'gzi'äbħers
የሚክያስንም, yämikyasnm
ሊነፉ, linäfu
አይላችሁም, 'äylačhum
ከአውሬው, kä'äwrew
ሽፍትነት, šftnät
ከናርዶስ, känardos
መተማመኛ, mätämamäña
ሲያጣ, siyaTa
ለሺህ, läših
መሥዋዕትህ, mäśwaʕth
በሕዝቅያስም, bäħzqyasm
ላደርግልህ, ladärglh
ለጋስ, lägas
ከፍሬውም, käfrewm
ቸርነቱንም, čärnätunm
ያዘዝሁህንም, yazäzhuhnm
ቶዑም, toʕum
መብረቆችን, mäbräqočn
መውሰድ, mäwsäd
እነግር, 'nägr
አስታውቀን, 'ästawqän
ይጸና, yṣäna
አእምሮዬ, 'ä'mroye
ሲለብስ, siläbs
በነፍስህም, bänäfshm
የሚበላና, yämibälana
ያኖርሁት, yanorhut
ያድርጉበት, yadrgubät
ወንድሞቻቸውንም, wändmočačäwnm
በዙረቱ, bäzurätu
በትናቸው, bätnačäw
የፊትህ, yäfith
ይላቸዋልና, ylačäwalna
ታመልካላችሁ, tamälkalačhu
ኬፋም, kefam
ሴራውም, serawm
የሚረግጥ, yämirägT
የአምላኩም, yä'ämlakum
የኢዮሴዴቅ, yä'iyosedeq
ውጋኝ, wgañ
የኃያላንን, yäḫayalann
ጩኸትን, ČuKätn
የማዳንን, yämadann
እንዲወለድ, 'ndiwäläd
ትነጋገራላችሁ, tnägagäralačhu
ነጭና, näČna
የሚገብሩለት, yämigäbrulät
ለአምላክህም, lä'ämlakhm
እስኪያፍርም, 'skiyafrm
በምኵራቦቹ, bämkʷraboču
ብትሄዱብኝ, bthedubñ
ዘንጎችን, zängočn
ደመወዜንም, dämäwäzenm
አንገትጌ, 'ängätge
ጥሎአቸዋል, Tlo'äčäwal
በሰማያዊም, bäsämayawim
በተማረክን, bätämaräkn
የካምም, yäkamm
ይመለከቱት, ymäläkätut
ከከነዓናውያን, käkänäʕanawyan
አይቀርቡም, 'äyqärbum
የኦዚ, yä'ozi
ለማምለጥ, lämamläT
ዘረፍሁ, zäräfhu
ተዋርዶአልና, täwardo'älna
በውስጣቸውም, bäwsTačäwm
ያመለጡትን, yamäläTutn
በጥቂቶች, bäTqitoč
ይቅረቡ, yqräbu
ጠሉ, Tälu
ዝገትዋ, zgätwa
መራህ, märah
ታወርሳለህና, tawärsalähna
እታደጋለሁ, 'tadägalähu
የነበራችሁ, yänäbäračhu
ለባሪያህና, läbariyahna
ሰበሰቡአቸው, säbäsäbu'äčäw
በሱኮትና, bäsukotna
መገደል, mägädäl
ብኵርናው, bkʷrnaw
ዓይበት, ʕaybät
ኖራህ, norah
ዓዊት, ʕawit
በሰፊው, bäsäfiw
ይቀናል, yqänal
የካዱትን, yäkadutn
ብራቸውና, bračäwna
ተገፍፎአል, tägäffo'äl
አልሠራችሁልኝም, 'älśäračhulñm
ለአገረ, lä'ägärä
የዮናን, yäyonan
አርፋድ, 'ärfad
አትውጉ, 'ätwgu
ቀስትንም, qästnm
እጠላዋለሁ, 'Tälawalähu
ስምም, smm
አይሁድንና, 'äyhudnna
እየተናዘዙ, 'yätänazäzu
የስንፍና, yäsnfna
ዘድን, zädn
ጠቦቶቹን, Täbotočun
በነነዌ, bänänäwe
ትታወቅ, ttawäq
የመርከብ, yämärkäb
ያዋርደዋል, yawardäwal
ጕልማሳውን, gʷlmasawn
አምጥተህ, 'ämTtäh
ማርን, marn
ግለጪ, gläČi
ይሙላባችሁ, ymulabačhu
እንደሚነድድ, 'ndäminädd
እንወስዳለን, 'nwäsdalän
ከዘመዶችህም, käzämädočhm
የደመናና, yädämänana
ሳያሳድዳቸው, sayasaddačäw
ለማስተስረይ, lämastäsräy
ከፍርድህ, käfrdh
የሚራመድ, yämiramäd
ሆኑት, honut
ያፈሰሰውን, yafäsäsäwn
ተባባሪዎቻቸው, täbabariwočačäw
ሠራዊትን, śärawitn
አማልክትም, 'ämalktm
አትቍረጥ, 'ätqʷräT
ሄዱና, heduna
ምክንያትና, mknyatna
በኃጢአትህ, bäḫaTi'äth
ቴርሳ, tersa
ልታጠፋን, ltaTäfan
የተለየውንም, yätäläyäwnm
ዓረብ, ʕaräb
ቢልቃጥ, bilqaT
በፊተኛይቱ, bäfitäñaytu
አጠጣች, 'äTäTač
አወራለት, 'äwäralät
ቀሚስም, qämism
ሮማንን, romann
አስተካክል, 'ästäkakl
ለመቃብሬ, lämäqabre
ሕልምንም, ħlmnm
በኦኖ, bä'ono
በተናቸውም, bätänačäwm
ጥናዎቹን, Tnawočun
እንድታፈርስ, 'ndtafärs
ለመከልከል, lämäkälkäl
ደረሱብኝ, däräsubñ
ፈቃዳችን, fäqadačn
ለሞተ, lämotä
በተናገርህ, bätänagärh
አየሁህ, 'äyähuh
የወንጌልን, yäwängeln
ያቀኑትን, yaqänutn
የሚገዙትን, yämigäzutn
የነበራቸው, yänäbäračäw
ያገኛታል, yagäñatal
በአላሔና, bä'älaħena
ቦሀን, bohän
ተቅበዝብዘዋል, täqbäzbzäwal
አረገዘችም, 'ärägäzäčm
በኃጢአታችሁም, bäḫaTi'ätačhum
ተኣምራቱንም, tä'amratunm
በተነው, bätänäw
ዖዛን, ʕozan
የሚተኛበትም, yämitäñabätm
በማዕድም, bämaʕdm
እኅቶችን, 'ḫtočn
ሰውረኝ, säwräñ
ምዋርትንም, mwartnm
ክንፉንም, knfunm
ማቱሳላንም, matusalanm
እጠይቅ, 'Täyq
ያጨበጭባሉ, yaČäbäČbalu
ኢታይንም, 'itaynm
ሹሙም, šumum
ከብዛቱ, käbzatu
ይቃጠሉ, yqaTälu
አብያን, 'äbyan
ተገኘች, tägäñäč
መያዣዎች, mäyažawoč
አካሉ, 'äkalu
የያዕቆብና, yäyaʕqobna
ሻለቆች, šaläqoč
የሚወድደውን, yämiwäddäwn
የጻድቁንም, yäṣadqunm
ይሆንልናል, yhonlnal
የወንድሞቹን, yäwändmočun
ሀያኛው, häyañaw
የኢዮአብም, yä'iyo'äbm
ሽንኩርት, šnkurt
በሜዶንም, bämedonm
ሊነግረው, linägräw
አሳላፊና, 'äsalafina
በደለኛውንም, bädäläñawnm
እባቡን, 'babun
ይሰቀልበት, ysäqälbät
በተሞላች, bätämolač
ከእንስሶች, kä'nssoč
በኣልጋድ, bä'algad
ዘመናትና, zämänatna
ተቀማጭ, täqämaČ
የሌላውንም, yälelawnm
ግንቡም, gnbum
ተገዙልኝ, tägäzulñ
የእንባ, yä'nba
ለሚሆን, lämihon
ትእዛዛቱም, t'zazatum
ያቈላምጣሉ, yaqʷälamTalu
ታገለግል, tagälägl
አስተማራቸው, 'ästämaračäw
ያከማቹት, yakämačut
ዕብቅ, ʕbq
በምመልስበት, bämmälsbät
የሚያንጸባርቅ, yämiyanṣäbarq
አይሰማ, 'äysäma
ሸጠና, šäTäna
እተላለፍ, 'tälaläf
የሰዶምና, yäsädomna
የማይመለስ, yämaymäläs
ረስተሃል, rästähal
የመከረባትን, yämäkäräbatn
ዲያቆናት, diyaqonat
የናሜሲን, yänamesin
እንሽላሊት, 'nšlalit
አይገባባትም, 'äygäbabatm
ሰውነታቸውንም, säwnätačäwnm
እንዳልወስድ, 'ndalwäsd
ታዋርዳለህ, tawardaläh
ተቀበሉአት, täqäbälu'ät
በሳፋን, bäsafan
እንዳነሣችሁ, 'ndanäśačhu
የማይገባቸው, yämaygäbačäw
ልኖር, lnor
በሕጌ, bäħge
መንገድሽና, mängädšna
አዲሱንም, 'ädisunm
የሳሮን, yäsaron
ለሚያህል, lämiyahl
የራዕማ, yäraʕma
እንደሆነች, 'ndähonäč
ተቀብሎታልና, täqäblotalna
የምፈልገው, yämfälgäw
ረሱኝ, räsuñ
የሚያፈስሰው, yämiyafässäw
ምሳሌዎችን, msalewočn
ዓይኖቻችሁም, ʕaynočačhum
ዘብ, zäb
በትዕቢታቸው, bätʕbitačäw
አደረግኸው, 'ädärägKäw
ጺን, ṣin
ክንዴ, knde
ለተባለው, lätäbaläw
ባነሣችሁ, banäśačhu
ይልክ, ylk
ጠበቅሁልህ, Täbäqhulh
እናጥን, 'naTn
ገሃነመ, gähanämä
ምጽጳም, mṣPam
በሚጠሉኝ, bämiTäluñ
ምራትዋን, mratwan
እንግደለውና, 'ngdäläwna
በክፋቱ, bäkfatu
በምትሄድበትም, bämthedbätm
በመልእክታችን, bämäl'ktačn
ይቀጠቅጣሉ, yqäTäqTalu
እወጣና, 'wäTana
ማሰለት, masälät
ባያረክስ, bayaräks
ተመልሻለሁ, tämälšalähu
በመሠዊያዎቻቸው, bämäśäwiyawočačäw
አልፈቅድምና, 'älfäqdmna
አይበልሽ, 'äybälš
በቀኛቸውና, bäqäñačäwna
በሐምራዊም, bäħämrawim
አሳፍራችሁ, 'äsafračhu
ይወርሳሉና, ywärsaluna
ድንዛዜ, dnzaze
ወሰድሁህ, wäsädhuh
ነፍሶችን, näfsočn
ታጥባቸዋለህ, taTbačäwaläh
ትጠራለህ, tTäraläh
ከሲላስ, käsilas
ታዘዘው, tazäzäw
የጥጃ, yäTǧa
አያልፉባትም, 'äyalfubatm
አጠፋን, 'äTäfan
ለምሽግ, lämšg
እሰውራለሁ, 'säwralähu
ንቀሃልና, nqähalna
ለእነዚያ, lä'näziya
ተረገጠም, tärägäTäm
የተመረጠች, yätämäräTäč
ትሰናከላላችሁ, tsänakälalačhu
ወሰደኝም, wäsädäñm
ለዓይኖቻችንም, läʕaynočačnm
አስከፋው, 'äskäfaw
መልሰዋል, mälsäwal
ሳቱ, satu
ፈታላቸው, fätalačäw
ነገርሁት, nägärhut
አያደላም, 'äyadälam
ጥላውንም, Tlawnm
ባልንጀራም, balnǧäram
ለጠራቢዎች, läTärabiwoč
የወለደ, yäwälädä
ያበዛ, yabäza
ለቅድስናውም, läqdsnawm
የሚያራግፍ, yämiyaragf
ያገኙበት, yagäñubät
የዕርቅ, yäʕrq
እይም, 'ym
ሰጥቶናል, säTtonal
በየነገዳቸውና, bäyänägädačäwna
የቍጣህን, yäqʷTahn
ሜምፊቦስቴን, memfibosten
የተጠበቀላቸው, yätäTäbäqälačäw
ከብቶቻችንም, käbtočačnm
በዘበኞቹ, bäzäbäñoču
ተገዙለት, tägäzulät
ከጕድጓዳችሁም, kägʷdgʷadačhum
ተባባሪዎቹም, täbabariwočum
እንፈቅዳለን, 'nfäqdalän
አንበሳይቱ, 'änbäsaytu
የሚቀጡበት, yämiqäTubät
እበትናችኋለሁ, 'bätnačḫʷalähu
ይመልሱት, ymälsut
የአጥንቴ, yä'äTnte
አምጪ, 'ämČi
መሳዮችና, mäsayočna
በናባጥም, bänabaTm
ይብስብሃል, ybsbhal
በዘበኞችም, bäzäbäñočm
አልፈርድም, 'älfärdm
ስተኛው, stäñaw
በረኞቹንም, bäräñočunm
ከጠጣ, käTäTa
በደህና, bädähna
ብሎናልና, blonalna
አልተጨረሰም, 'ältäČäräsäm
የምለው, yämläw
መዓትን, mäʕatn
ያኖረውን, yanoräwn
የመቅደሱም, yämäqdäsum
ያዩታልና, yayutalna
ይበረታበታል, ybärätabätal
ታዕናክና, taʕnakna
ያነጹ, yanäṣu
ለሚልኮም, lämilkom
በአንደበቴም, bä'ändäbätem
ከመታ, kämäta
የአማሢ, yä'ämaśi
ደርሶብኛልና, därsobñalna
ገደል, gädäl
የበራ, yäbära
የሦባል, yäśobal
ታንኳም, tankʷam
አልጠገብሽም, 'älTägäbšm
ይጨምሩብኝ, yČämrubñ
ለእያንዳንዳችን, lä'yandandačn
ያደነውን, yadänäwn
የምትመካ, yämtmäka
አልነበረባትም, 'älnäbäräbatm
ከመጥምቁ, kämäTmqu
ይከሱት, ykäsut
ማርዳ, marda
ምቀኛ, mqäña
ላልሆኑት, lalhonut
ስትገባ, stgäba
አሞናውያን, 'ämonawyan
ሊተክዝም, litäkzm
ችግረኞችን, čgräñočn
የከዋክብትም, yäkäwakbtm
ያፈረሳቸውን, yafäräsačäwn
ዓረባዊውም, ʕaräbawiwm
ይወዘውዘዋል, ywäzäwzäwal
ተአምራትንና, tä'ämratnna
አረጀሁ, 'äräǧähu
የሚያጽናናት, yämiyaṣnanat
የፈራ, yäfära
ብረቱ, brätu
እንዳትታዘዙ, 'ndattazäzu
በድንጋዮቹ, bädngayoču
መጎናጸፊያዋንም, mägonaṣäfiyawanm
እሠራለሁና, 'śäralähuna
ሐሸቢያ, ħäšäbiya
ጻድቁንም, ṣadqunm
ፈርሳለችና, färsaläčna
ብታቀርብ, btaqärb
ያልተደረገውን, yaltädärägäwn
ከበረዶውም, käbärädowm
አለባችሁ, 'äläbačhu
ከድንጋይም, kädngaym
አትቈጣ, 'ätqʷäTa
ጓዝ, gʷaz
ላዘዘው, lazäzäw
የተለየውን, yätäläyäwn
ጐሽ, gʷäš
ዓይኖቼና, ʕaynočena
ያገባናል, yagäbanal
አዘንብዪ, 'äzänbyi
እንባርካለን, 'nbarkalän
በኃጢአታችን, bäḫaTi'ätačn
የጻፍኸውን, yäṣafKäwn
ወገኖችንም, wägänočnm
የኤዶምያስንም, yä'edomyasnm
እግርሽን, 'gršn
ለልዩ, lälyu
ያመጣባቸዋል, yamäTabačäwal
መርምረህ, märmräh
የሰማችኋት, yäsämačḫʷat
ከበላ, käbäla
በአሳቡም, bä'äsabum
በማኅፀንዋ, bämaḫṩänwa
አቃጥሉ, 'äqaTlu
በየስፍራውም, bäyäsfrawm
የሚሸፍነውንም, yämišäfnäwnm
የእቴጌይቱን, yä'tegeytun
በተሠራው, bätäśäraw
ይመታዋል, ymätawal
እንደሚንቀሳቀስ, 'ndäminqäsaqäs
አዋቂዎችም, 'äwaqiwočm
ፍጻሜውም, fṣamewm
አትሞቱም, 'ätmotum
በተቀበላችሁ, bätäqäbälačhu
እንደሚያለቅስ, 'ndämiyaläqs
ይነድላሉ, ynädlalu
ደጆቹን, däǧočun
ጐረቤቶች, gʷäräbetoč
አሳባችሁ, 'äsabačhu
ትለኝ, tläñ
ታመመም, tamämäm
የዕድሜው, yäʕdmew
በሚስያም, bämisyam
ተገኘባት, tägäñäbat
ናሱን, nasun
እንዳይገብር, 'ndaygäbr
ያከማቹ, yakämaču
ልክት, lkt
ከምርኮውም, kämrkowm
ከሳሙኤልም, käsamu'elm
ጵርስቅላና, Prsqlana
ቸርነትህና, čärnäthna
የበፍታውንም, yäbäftawnm
ከአሥሩ, kä'äśru
ለማይረባ, lämayräba
እንዳልሰጥ, 'ndalsäT
ተንቀሳቃሾችንም, tänqäsaqašočnm
ከሐማ, käħäma
መብሉም, mäblum
ያለባቸውንም, yaläbačäwnm
ባትሰማ, batsäma
ያፋጫል, yafaČal
የግፍም, yägfm
በልጆችዋ, bälǧočwa
በመባቻዎቹም, bämäbačawočum
ቀለጠች, qäläTäč
የመንኰራኵሩም, yämänkʷärakʷrum
ዕቃዋንም, ʕqawanm
የብስንም, yäbsnm
ሲያሰናብት, siyasänabt
ጐበዙም, gʷäbäzum
ንጹሕን, nṣuħn
ያስነሣዋል, yasnäśawal
ልግደላቸውን, lgdälačäwn
